brand,model,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,max_torque_rpm,selling_price
hyundai,verna,2016,60000,Diesel,Individual,Manual,First Owner,23.9,1582.0,126.2,259.9,5.0,2750.0,803999
skoda,octavia,2007,200000,Diesel,Individual,Manual,Second Owner,16.6,1896.0,122.4,209.93,5.0,1900.0,275000
ford,ecosport,2017,101000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,205.0,5.0,3250.0,934000
ford,fiesta,2007,110000,Diesel,Individual,Manual,First Owner,17.8,1399.0,68.0,159.9,5.0,2000.0,210000
toyota,innova,2014,136000,Diesel,Individual,Manual,Third Owner,12.99,2494.0,100.6,200.0,8.0,3400.0,1050000
chevrolet,tavera,2011,250000,Diesel,Individual,Manual,Second Owner,14.8,2499.0,80.0,186.39,7.0,1800.0,650000
chevrolet,cruze,2012,74000,Diesel,Individual,Manual,Fourth & Above Owner,17.3,1998.0,163.7,380.0,5.0,2000.0,550000
chevrolet,tavera,2010,265000,Diesel,Individual,Manual,Fourth & Above Owner,14.8,2499.0,80.0,186.39,9.0,1800.0,285000
honda,jazz,2015,22700,Petrol,Individual,Manual,First Owner,18.7,1199.0,88.7,110.0,5.0,4800.0,700000
maruti,eeco,2011,36000,Petrol,Individual,Manual,Second Owner,15.37,1196.0,73.0,101.0,5.0,3000.0,250000
maruti,swift,2015,57000,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,190.0,5.0,2000.0,575000
tata,tiago,2018,33000,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,140.0,5.0,3000.0,540000
maruti,ertiga,2012,59000,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,130.0,7.0,4000.0,560000
volkswagen,vento,2012,200000,Diesel,Individual,Manual,First Owner,20.54,1598.0,103.6,250.0,5.0,2500.0,380000
ford,figo,2011,80000,Petrol,Individual,Manual,Second Owner,15.6,1196.0,70.0,102.0,5.0,4000.0,240000
chevrolet,spark,2012,70000,LPG,Individual,Manual,First Owner,10.0,995.0,60.2,90.3,5.0,4200.0,300000
datsun,redigo,2018,50000,Petrol,Individual,Manual,First Owner,22.7,799.0,53.64,72.0,5.0,4386.0,280000
maruti,ritz,2011,118000,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,113.0,5.0,4500.0,350000
tata,indica,2014,250000,Diesel,Individual,Manual,Second Owner,19.1,1405.0,70.0,135.4,5.0,2500.0,110000
tata,nexon,2018,20000,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,260.0,5.0,2750.0,980000
tata,nexon,2018,21871,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,260.0,5.0,2750.0,969999
mahindra,kuv,2016,120000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,190.0,6.0,2250.0,357000
tata,indica,2014,100000,Diesel,Individual,Manual,First Owner,19.1,1405.0,70.0,135.4,5.0,2500.0,280000
mahindra,bolero,2012,50000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,195.0,7.0,2200.0,430000
maruti,swift,2014,50000,Diesel,Individual,Manual,First Owner,,,,,,,217000
maruti,alto,2015,70000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69.0,5.0,3500.0,250000
tata,tiago,2018,25000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114.0,5.0,3500.0,500000
maruti,alto,2017,25000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,69.0,5.0,3500.0,316000
maruti,alto,2018,50000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,69.0,5.0,3500.0,350000
tata,nexon,2018,14000,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,260.0,5.0,2750.0,950000
mahindra,bolero,2013,76000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,195.0,7.0,2200.0,475000
toyota,fortuner,2020,3000,Diesel,Individual,Automatic,First Owner,15.04,2755.0,174.5,450.0,7.0,2400.0,3200000
mahindra,tuv,2016,139000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,240.0,7.0,2800.0,600000
volkswagen,vento,2014,100000,Petrol,Individual,Manual,First Owner,15.04,1598.0,103.2,153.0,5.0,3800.0,430000
hyundai,creta,2015,60000,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,259.9,5.0,2750.0,965000
maruti,ertiga,2013,37659,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.8,200.0,7.0,1750.0,700000
maruti,ritz,2012,89000,Diesel,Individual,Manual,Second Owner,23.2,1248.0,73.94,190.0,5.0,2000.0,250000
tata,tiago,2018,5000,Petrol,Individual,Automatic,First Owner,23.84,1199.0,84.0,114.0,5.0,3500.0,500000
hyundai,grand,2013,21000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,113.75,5.0,4000.0,420000
maruti,alto,2017,10000,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.05,90.0,5.0,3500.0,290000
maruti,swift,2017,30000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,190.0,5.0,2000.0,750000
maruti,eeco,2015,19800,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,101.0,7.0,3000.0,300000
maruti,ritz,2011,90000,Diesel,Individual,Manual,Third Owner,21.1,1248.0,73.9,113.0,5.0,4500.0,250000
maruti,wagon,2007,80000,Petrol,Individual,Manual,Second Owner,17.3,1061.0,64.0,84.37,5.0,3500.0,100000
maruti,ertiga,2013,120000,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.76,200.0,7.0,1750.0,550000
maruti,swift,2012,120000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,190.0,5.0,2000.0,341000
hyundai,grand,2017,50000,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,190.24,5.0,2250.0,600000
honda,city,2014,167000,Diesel,Individual,Manual,First Owner,25.1,1498.0,98.6,200.0,5.0,1750.0,650000
chevrolet,spark,2008,80000,Petrol,Individual,Manual,First Owner,16.0,995.0,63.0,90.3,5.0,4200.0,75527
hyundai,i20,2014,17000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,114.7,5.0,4000.0,500000
maruti,swift,2015,60000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,190.0,5.0,2000.0,475000
maruti,wagon,2006,198000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,90.0,5.0,3500.0,65000
hyundai,xcent,2015,60000,Diesel,Individual,Manual,First Owner,24.4,1120.0,71.0,180.4,5.0,2500.0,425000
chevrolet,spark,2011,40000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.3,5.0,4200.0,150000
maruti,alto,2011,90000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62.0,5.0,3000.0,225000
maruti,alto,2010,80000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62.0,5.0,3000.0,190000
maruti,alto,2003,164000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,62.0,5.0,3000.0,100000
mahindra,bolero,2011,70000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,180.0,7.0,1500.0,400000
honda,cr-v,2016,74000,Petrol,Dealer,Automatic,First Owner,13.7,1997.0,153.86,190.0,5.0,4300.0,1350000
tata,hexa,2017,26500,Diesel,Dealer,Manual,First Owner,17.6,2179.0,147.94,320.0,7.0,3000.0,969999
hyundai,grand,2016,45629,Petrol,Trustmark Dealer,Automatic,First Owner,18.9,1197.0,81.86,113.75,5.0,4000.0,475000
hyundai,venue,2019,3500,Petrol,Dealer,Automatic,First Owner,18.15,998.0,118.35,171.6,5.0,4000.0,1125000
mahindra,bolero,2019,35000,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,195.0,7.0,2200.0,740000
mahindra,kuv,2018,15000,Petrol,Individual,Manual,First Owner,18.15,1198.0,82.0,115.0,6.0,3600.0,400000
maruti,wagon,2018,14000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90.0,5.0,3500.0,430000
mahindra,xuv300,2019,20000,Petrol,Individual,Manual,First Owner,17.0,1197.0,110.0,200.0,5.0,3500.0,1132000
maruti,wagon,2017,68850,Petrol,Dealer,Manual,First Owner,18.9,998.0,67.1,90.0,5.0,3500.0,352000
tata,tiago,2016,45775,Petrol,Dealer,Manual,First Owner,23.84,1199.0,84.0,114.0,5.0,3500.0,252999
chevrolet,spark,2012,70000,Petrol,Individual,Manual,Second Owner,16.2,995.0,62.1,90.3,5.0,4200.0,80000
maruti,wagon,2015,68203,Petrol,Dealer,Manual,First Owner,21.79,998.0,67.05,90.0,5.0,3500.0,313000
hyundai,grand,2014,30000,Petrol,Individual,Manual,Second Owner,18.9,1197.0,81.86,113.75,5.0,4000.0,380000
renault,kwid,2018,25000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72.0,5.0,4386.0,350000
renault,duster,2016,90000,Diesel,Individual,Manual,Second Owner,19.87,1461.0,83.8,200.0,5.0,1750.0,600000
maruti,omni,2008,70000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,35.0,59.84,8.0,3000.0,160000
maruti,omni,2008,70000,Petrol,Individual,Manual,Fourth & Above Owner,,,,,,,125000
hyundai,i10,2014,31000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,111.8,5.0,4000.0,290000
mahindra,scorpio,2014,70000,Diesel,Individual,Manual,First Owner,15.4,2179.0,120.0,280.0,7.0,2800.0,650000
maruti,eeco,2015,20000,CNG,Individual,Manual,First Owner,16.0,1196.0,61.7,85.0,5.0,3000.0,380000
maruti,800,2008,29000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,59.0,4.0,2500.0,75000
tata,safari,2012,82507,Diesel,Dealer,Manual,First Owner,13.93,2179.0,138.03,320.0,7.0,2700.0,132000
chevrolet,beat,2010,60000,Petrol,Individual,Manual,Second Owner,18.6,1199.0,79.4,108.0,5.0,4400.0,110000
maruti,alto,2018,10000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,90.0,5.0,3500.0,390000
hyundai,santro,2004,70000,Petrol,Individual,Manual,Second Owner,,,,,,,70000
maruti,800,2008,59400,Petrol,Individual,Manual,Fourth & Above Owner,16.1,796.0,37.0,59.0,4.0,2500.0,70000
isuzu,d-max,2017,56800,Diesel,Individual,Manual,First Owner,12.4,2499.0,134.0,320.0,5.0,2800.0,1250000
audi,a4,2014,60000,Diesel,Individual,Automatic,First Owner,16.55,1968.0,147.51,320.0,5.0,2500.0,1500000
hyundai,venue,2019,2286,Petrol,Trustmark Dealer,Automatic,First Owner,18.15,998.0,118.35,171.6,5.0,4000.0,1150000
maruti,swift,2018,15732,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,113.0,5.0,4200.0,655000
mahindra,thar,2019,13000,Diesel,Dealer,Manual,First Owner,18.06,2523.0,63.0,182.5,7.0,1800.0,890000
maruti,ignis,2018,33000,Petrol,Dealer,Manual,First Owner,20.89,1197.0,81.8,113.0,5.0,4200.0,525000
honda,city,2017,49523,Petrol,Dealer,Manual,First Owner,17.0,1497.0,118.0,146.0,5.0,4800.0,675000
maruti,vitara,2018,48000,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,200.0,5.0,1750.0,745000
maruti,vitara,2018,17000,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,200.0,5.0,1750.0,835000
maruti,vitara,2018,36521,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,200.0,5.0,1750.0,725000
maruti,swift,2017,90000,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,113.0,5.0,4200.0,620000
maruti,zen,1998,80000,Petrol,Individual,Manual,Third Owner,17.3,993.0,60.0,78.0,5.0,4500.0,58000
renault,kwid,2017,35000,Petrol,Individual,Manual,Second Owner,25.17,799.0,53.3,72.0,5.0,4386.0,350000
tata,tigor,2018,22000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,114.0,5.0,3500.0,400000
maruti,wagon,2017,70000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90.0,5.0,3500.0,400000
toyota,fortuner,2016,52000,Diesel,Dealer,Automatic,First Owner,12.55,2982.0,168.5,360.0,7.0,3200.0,1750000
hyundai,xcent,2017,49000,Diesel,Dealer,Manual,First Owner,25.4,1186.0,73.97,190.25,5.0,2250.0,550000
maruti,ciaz,2015,50000,Diesel,Dealer,Manual,Second Owner,28.09,1248.0,88.5,200.0,5.0,1750.0,550000
maruti,swift,2013,65000,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,190.0,5.0,2000.0,375000
mercedes-benz,b,2015,35000,Diesel,Dealer,Automatic,Second Owner,19.7,2143.0,134.1,300.0,5.0,3000.0,2051000
hyundai,verna,2007,58000,Diesel,Dealer,Manual,Second Owner,16.8,1493.0,110.0,235.44,5.0,2750.0,212000
chevrolet,beat,2011,56000,Diesel,Dealer,Manual,Second Owner,25.44,936.0,57.6,150.0,5.0,1750.0,221000
fiat,linea,2010,61000,Diesel,Dealer,Manual,Second Owner,20.4,1248.0,91.7,209.0,5.0,2000.0,265000
renault,scala,2013,61000,Diesel,Dealer,Manual,Second Owner,21.64,1461.0,84.8,200.0,5.0,2000.0,399000
hyundai,getz,2008,61000,Diesel,Dealer,Manual,Second Owner,17.1,1493.0,110.0,235.44,5.0,2750.0,175000
skoda,rapid,2011,64481,Diesel,Dealer,Manual,Second Owner,20.5,1598.0,103.5,250.0,5.0,2500.0,411000
volkswagen,vento,2011,65000,Diesel,Dealer,Manual,Second Owner,20.54,1598.0,103.6,250.0,5.0,2500.0,365000
bmw,5,2009,80000,Diesel,Dealer,Automatic,Second Owner,22.48,1995.0,187.74,400.0,5.0,2500.0,975000
mercedes-benz,m-class,2014,70000,Diesel,Individual,Automatic,First Owner,11.74,2987.0,254.8,619.0,5.0,2400.0,2575000
chevrolet,spark,2009,30000,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,90.3,5.0,4200.0,145000
tata,indica,2011,200000,Diesel,Individual,Manual,Second Owner,17.0,1405.0,71.0,135.0,5.0,2500.0,200000
audi,q3,2014,230000,Diesel,Individual,Automatic,First Owner,15.73,1968.0,174.33,380.0,5.0,2500.0,1200000
hyundai,eon,2016,100000,Petrol,Individual,Manual,First Owner,20.3,998.0,68.05,94.14,5.0,3500.0,280000
mahindra,scorpio,2011,95000,Diesel,Individual,Automatic,Second Owner,11.79,2179.0,120.0,290.0,8.0,2800.0,450000
honda,city,2006,140000,Petrol,Individual,Manual,Third Owner,17.7,1497.0,78.0,124.59,5.0,2700.0,150000
honda,mobilio,2017,70000,Petrol,Individual,Manual,First Owner,17.3,1497.0,117.3,145.0,7.0,4600.0,600000
tata,manza,2010,88000,Diesel,Individual,Manual,First Owner,18.8,1248.0,90.0,200.0,5.0,3000.0,110000
mahindra,xuv500,2012,200000,Diesel,Individual,Manual,Fourth & Above Owner,15.1,2179.0,140.0,330.0,7.0,2800.0,500000
bmw,3,2012,155000,Diesel,Individual,Automatic,Second Owner,16.07,1995.0,181.0,380.0,4.0,1750.0,900000
maruti,wagon,2005,80000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,90.0,5.0,3500.0,150000
nissan,sunny,2013,80000,Petrol,Individual,Manual,Third Owner,16.95,1498.0,97.7,134.0,5.0,4000.0,275000
maruti,swift,2014,40000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,190.0,5.0,2000.0,455000
maruti,swift,2014,40000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,190.0,5.0,2000.0,455000
honda,city,2017,47000,Diesel,Individual,Manual,Second Owner,26.0,1498.0,98.6,200.0,5.0,1750.0,650000
volkswagen,ameo,2017,49060,Diesel,Individual,Manual,First Owner,22.0,1498.0,108.495,250.0,5.0,3000.0,650000
maruti,alto,2013,18000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69.0,5.0,3500.0,235000
ford,ecosport,2018,37161,Diesel,Dealer,Manual,First Owner,22.7,1498.0,89.84,204.0,5.0,2750.0,800000
hyundai,creta,2016,80000,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,259.9,5.0,2750.0,1050000
tata,nano,2012,28000,Petrol,Individual,Manual,Second Owner,25.4,624.0,37.5,51.0,4.0,500.0,45000
hyundai,verna,2013,100000,Petrol,Individual,Automatic,Second Owner,15.74,1591.0,121.3,154.9,5.0,4200.0,450000
volkswagen,polo,2014,120000,Diesel,Individual,Manual,Second Owner,20.14,1498.0,88.8,230.0,5.0,2500.0,391000
chevrolet,enjoy,2013,70000,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.8,172.5,7.0,1750.0,380000
hyundai,creta,2015,74000,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,259.9,5.0,2750.0,750000
hyundai,verna,2017,20000,Petrol,Individual,Automatic,First Owner,17.0,1591.0,121.3,151.0,5.0,4850.0,990000
maruti,swift,2012,68000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,190.0,5.0,2000.0,370000
chevrolet,sail,2014,60175,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.5,108.5,5.0,5000.0,300000
ford,figo,2017,49957,Diesel,Dealer,Manual,First Owner,25.83,1498.0,99.0,215.0,5.0,3000.0,700000
ford,figo,2017,43235,Diesel,Dealer,Manual,First Owner,24.29,1498.0,99.0,215.0,5.0,3000.0,600000
ford,ecosport,2018,50699,Diesel,Dealer,Manual,First Owner,22.77,1498.0,98.59,205.0,5.0,3250.0,925000
hyundai,i20,2016,111000,Diesel,Individual,Manual,Second Owner,21.19,1396.0,88.73,220.0,5.0,2750.0,700000
maruti,baleno,2018,48000,Petrol,Individual,Manual,Second Owner,21.1,998.0,100.5,150.0,5.0,4500.0,700000
maruti,swift,2007,90000,Diesel,Individual,Manual,Fourth & Above Owner,17.8,1248.0,75.0,190.0,5.0,2000.0,185000
tata,sumo,2015,80000,Diesel,Individual,Manual,First Owner,15.3,2956.0,83.83,250.0,7.0,2000.0,434999
ford,figo,2017,100000,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,112.0,5.0,4000.0,400000
ford,figo,2011,90000,Diesel,Individual,Manual,Third Owner,20.0,1399.0,68.0,160.0,5.0,2000.0,180000
toyota,etios,2014,90000,Diesel,Individual,Manual,Third Owner,23.59,1364.0,67.06,170.0,5.0,2400.0,320000
toyota,innova,2016,120000,Diesel,Individual,Manual,First Owner,13.68,2393.0,147.8,343.0,8.0,2800.0,1689999
toyota,corolla,2009,82000,Petrol,Individual,Manual,Second Owner,14.53,1798.0,138.0,173.0,5.0,4000.0,340000
ambassador,grand,2008,80000,Diesel,Individual,Manual,Third Owner,13.5,1995.0,52.0,106.0,5.0,2200.0,200000
maruti,vitara,2017,40000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200.0,5.0,1750.0,869999
maruti,vitara,2017,60000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200.0,5.0,1750.0,869999
maruti,ritz,2010,70000,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,190.0,5.0,2000.0,200000
hyundai,verna,2017,45500,Diesel,Individual,Manual,Second Owner,23.9,1582.0,126.2,259.9,5.0,2750.0,800000
toyota,innova,2014,120000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,200.0,8.0,3400.0,1100000
maruti,alto,2008,100000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62.0,5.0,3000.0,114999
maruti,ertiga,2013,92000,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.76,200.0,7.0,1750.0,500000
maruti,swift,2014,141000,Diesel,Individual,Manual,Fourth & Above Owner,25.2,1248.0,74.0,190.0,5.0,2000.0,700000
honda,amaze,2015,50000,Petrol,Individual,Manual,First Owner,17.8,1198.0,86.7,109.0,5.0,4500.0,450000
tata,indica,2009,113000,Petrol,Individual,Manual,First Owner,15.3,1193.0,65.3,102.0,5.0,2600.0,110000
maruti,eeco,2011,1,CNG,Individual,Manual,Fourth & Above Owner,11.0,1196.0,73.0,101.0,5.0,3000.0,209000
hyundai,grand,2014,50074,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,160.0,5.0,2750.0,400000
hyundai,i20,2014,100000,Diesel,Individual,Manual,Fourth & Above Owner,22.54,1396.0,88.73,219.7,5.0,2750.0,600000
maruti,eeco,2017,35000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,101.0,7.0,3000.0,350000
ford,ecosport,2018,60000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,5.0,3250.0,990000
mercedes-benz,e-class,2011,70000,Diesel,Individual,Automatic,First Owner,14.21,2143.0,203.0,500.0,5.0,1800.0,1600000
maruti,baleno,2017,10000,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.1,115.0,5.0,4000.0,745000
maruti,swift,2015,35000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,190.0,5.0,2000.0,500000
maruti,wagon,2019,5000,Petrol,Individual,Automatic,First Owner,20.52,1197.0,81.8,113.0,5.0,4200.0,540000
toyota,innova,2016,33000,Diesel,Individual,Manual,First Owner,13.68,2393.0,147.8,343.0,7.0,2800.0,1850000
tata,bolt,2017,27000,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,190.0,5.0,3000.0,600000
ford,freestyle,2018,25000,Petrol,Individual,Manual,First Owner,19.0,1194.0,94.68,120.0,5.0,4250.0,690000
maruti,swift,2016,30154,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,190.0,5.0,2000.0,630000
hyundai,xcent,2018,20000,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,113.75,5.0,4000.0,640000
volvo,s90,2019,17000,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,400.0,5.0,400.0,5500000
maruti,swift,2016,100000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,113.0,5.0,4200.0,500000
maruti,alto,2017,54000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,69.0,5.0,3500.0,310000
mahindra,tuv,2015,80000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,240.0,7.0,2800.0,600000
maruti,800,1999,100000,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,59.0,4.0,2500.0,40000
hyundai,xcent,2018,70000,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,190.25,5.0,2250.0,620000
maruti,baleno,2018,50000,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,190.0,5.0,2000.0,760000
hyundai,verna,2018,40000,Diesel,Individual,Manual,First Owner,22.0,1582.0,126.2,259.87,5.0,3000.0,1200000
hyundai,i10,2012,45000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,111.8,5.0,4000.0,300000
tata,tiago,2019,5000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114.0,5.0,3500.0,500000
chevrolet,beat,2012,70000,Petrol,Individual,Manual,Third Owner,18.6,1199.0,79.4,108.0,5.0,4400.0,120000
hyundai,eon,2017,26263,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,74.5,5.0,4000.0,350000
mahindra,kuv,2016,100000,Petrol,Individual,Manual,Second Owner,18.15,1198.0,82.0,115.0,5.0,3600.0,350000
hyundai,verna,2013,80000,Diesel,Dealer,Manual,First Owner,25.0,1493.0,113.42,250.06,5.0,2750.0,550000
maruti,sx4,2016,108000,Diesel,Dealer,Manual,First Owner,23.65,1248.0,88.5,200.0,5.0,1750.0,675000
maruti,swift,2017,25000,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,113.0,5.0,4200.0,625000
hyundai,creta,2018,11000,Petrol,Individual,Manual,First Owner,15.8,1591.0,121.3,151.0,5.0,4850.0,1220000
maruti,s-presso,2019,5000,Petrol,Individual,Automatic,First Owner,21.7,998.0,67.0,90.0,5.0,3500.0,475000
maruti,swift,2014,90000,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,190.0,5.0,2000.0,530000
maruti,alto,2018,30000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,69.0,5.0,3500.0,300000
honda,city,2018,5500,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.6,145.0,5.0,4600.0,1180000
maruti,alto,2000,90000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62.0,5.0,3000.0,45957
hyundai,eon,2012,65000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,74.5,5.0,4000.0,190000
hyundai,verna,2014,60000,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.32,259.8,5.0,2750.0,730000
maruti,swift,2015,120000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,190.0,5.0,2000.0,530000
renault,captur,2018,12000,Diesel,Individual,Manual,First Owner,20.37,1461.0,108.45,240.0,5.0,1750.0,1265000
maruti,ciaz,2019,32000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,200.0,5.0,1750.0,1025000
maruti,alto,2009,60000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62.0,5.0,3000.0,130000
bmw,3,2011,84925,Diesel,Individual,Automatic,First Owner,16.07,1995.0,181.0,380.0,5.0,3000.0,1500000
hyundai,santro,2007,120000,Petrol,Individual,Manual,Second Owner,17.8,1086.0,63.0,96.14,5.0,3000.0,120000
toyota,innova,2015,170000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,200.0,7.0,3400.0,1400000
ford,ecosport,2014,105000,Diesel,Dealer,Manual,First Owner,21.7,1498.0,98.96,215.0,5.0,2500.0,550000
ford,figo,2019,9500,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,112.0,5.0,4000.0,530000
